id,nome,categoria,avaliacao,tempo_entrega,taxa_entrega,distancia,url,endereco,telefone,horario_funcionamento,pedido_minimo,promocoes,extracted_at,category,city
ef6af002cd12c3982614b77e8ccc47d5,Marmitaria Churrasco & Sabor,Marmita,0.0,Não informado,"R$ 5,00",0.7 km,https://www.ifood.com.br/delivery/birigui-sp/marmitaria-churrasco--sabor-centro/b7a56c54-39d2-4ba4-9a19-f9be4e620cfc,,,,,,2025-07-04T01:21:25.869614,Marmita,Birigui
4450a04c63d534733f53a67081fd5dd1,Marmita Gourmet,Novidade,0.0,Não informado,"R$ 5,99",1.6 km,https://www.ifood.com.br/delivery/birigui-sp/marmita-gourmet-residencial-monte-libano/34674863-7fd9-4753-9d51-a09ef921f81f,,,,,,2025-07-04T01:21:26.117859,Marmita,Birigui
5cabcc21d64d204499bc000d915ed802,Marmitaria Donadoni,Marmita,0.0,Não informado,"R$ 6,99",1.7 km,https://www.ifood.com.br/delivery/birigui-sp/marmitaria-donadoni-centro/8130eb87-1b41-41bb-bfce-3685adcfba7b,,,,,,2025-07-04T01:21:26.377547,Marmita,Birigui
3420fe860597784caca0e0007c9a43b4,Quintal Verde,Novidade,0.0,Não informado,"R$ 5,99",1.7 km,https://www.ifood.com.br/delivery/birigui-sp/quintal-verde-vila-bandeirantes/bef5b062-aaa5-4005-9da5-952dc6089069,,,,,,2025-07-04T01:21:26.646882,Marmita,Birigui
a686c09818bc974544826e413376c041,Restaurante e Assados Superação,Marmita,0.0,Não informado,"R$ 5,99",1.9 km,https://www.ifood.com.br/delivery/birigui-sp/restaurante-e-assados-superacao-vila-roberto/2f298808-0d66-435a-8038-3a6a7c841cb7,,,,,,2025-07-04T01:21:26.919799,Marmita,Birigui
ad6df1122ffebd0a66c6b1fbecd64c9a,Marmitaria da Nessa,Marmita,4.9,Não informado,"R$ 7,99",1.9 km,https://www.ifood.com.br/delivery/birigui-sp/marmitaria-da-nessa-centro/24a02acb-bfeb-47cb-b1bb-675fbd04be89,,,,,,2025-07-04T01:21:27.191581,Marmita,Birigui
5fc100d8055428615f7db9a385a6d62c,Ag Alimentação,Novidade,0.0,Não informado,"R$ 7,99",2.3 km,https://www.ifood.com.br/delivery/birigui-sp/ag-alimentacao-jardim-pinheiros/83c804f9-a516-4bae-b37f-3c089a51971e,,,,,,2025-07-04T01:21:27.459041,Marmita,Birigui
810cb543f61feeb7e7ea628f81722c33,Delicias Caseiras,Novidade,0.0,Não informado,"R$ 6,99",2.3 km,https://www.ifood.com.br/delivery/birigui-sp/delicias-caseiras-nucleo-habitacional-thereza-maria-barbieri/6d9171c5-bc2b-4174-9c07-1eab9b27ea74,,,,,,2025-07-04T01:21:27.714177,Marmita,Birigui
4bbc342361f81880c88d4579bb25e265,Ki Mania Restaurante,Marmita,4.6,Não informado,"R$ 5,00",1.1 km,https://www.ifood.com.br/delivery/birigui-sp/ki-mania-restaurante-vila-xavier/fbb0e0c6-1200-46c5-8ff7-c3c1f0c08eca,,,,,,2025-07-04T01:21:27.967623,Marmita,Birigui
e17187f3ffbb669de138473dfba0bae7,Massa Puro Sabor,Novidade,0.0,Não informado,"R$ 6,99",2.6 km,https://www.ifood.com.br/delivery/birigui-sp/massa-puro-sabor-vila-giampietro/4f060ad4-435c-41d3-83f8-d8f15bc4fd6d,,,,,,2025-07-04T01:21:28.224308,Marmita,Birigui
567d6e248aa1cc79d058f9fbfcb54503,Restaurante Doce Peccado,Marmita,5.0,Não informado,"R$ 5,00",1.4 km,https://www.ifood.com.br/delivery/birigui-sp/restaurante-doce-peccado-centro/d364b4a9-16b1-4468-9223-163948a0c918,,,,,,2025-07-04T01:21:28.491567,Marmita,Birigui
90011bc2b24be6fc5e7f32f841ec828c,Tooscanas,Marmita,4.8,Não informado,"R$ 7,99",2.8 km,https://www.ifood.com.br/delivery/birigui-sp/tooscanas-jardim-sao-cristovao/5047cc0a-04dd-4502-bbdf-b7702c65fe74,,,,,,2025-07-04T01:21:28.768333,Marmita,Birigui
470ccfadd41b72948b4e44e3453b6ccb,Dom do Churrasco,Novidade,0.0,Não informado,"R$ 4,00",1.6 km,https://www.ifood.com.br/delivery/birigui-sp/dom-do-churrasco-recanto-verde/8a67ca32-da35-426b-a627-8eff262c44ce,,,,,,2025-07-04T01:21:29.025203,Marmita,Birigui
906bdaa8fc7156e9039704735757daf7,A Tokka Kafeebar,Novidade,0.0,Não informado,"R$ 7,00",1.6 km,https://www.ifood.com.br/delivery/birigui-sp/a-tokka-kafeebar-centro/b29b8bd4-85b9-4136-8117-38eec02fb347,,,,,,2025-07-04T01:21:29.287569,Marmita,Birigui
9a77f23bb2aabacb5df4bc3d2520dc6b,Arievilo Foods,Novidade,0.0,Não informado,"R$ 3,00",1.7 km,https://www.ifood.com.br/delivery/birigui-sp/arievilo-foods-parque-das-paineiras/0494baac-4b53-40bd-bc9c-6c1aeec4a732,,,,,,2025-07-04T01:21:29.538665,Marmita,Birigui
7f83de26a7886ffd65993c32559bc7c0,34.269.023 Elisangela Coutinho de Queiroz,Novidade,0.0,Não informado,"R$ 5,00",1.7 km,https://www.ifood.com.br/delivery/birigui-sp/34269023-elisangela-coutinho-de-queiroz-quemil/d2b54f6c-fd8e-4233-b77b-7ef78ae886b6,,,,,,2025-07-04T01:21:29.789464,Marmita,Birigui
24d07b8ad87d926879f4a879d27be48e,Comida Mais Sabor,Marmita,5.0,Não informado,"R$ 5,00",1.8 km,https://www.ifood.com.br/delivery/birigui-sp/comida-mais-sabor-recanto-verde/59e1de7d-a5fe-4b99-8c5c-71d1145dedc3,,,,,,2025-07-04T01:21:30.061632,Marmita,Birigui
e5194eb665db96258d21e0db284d2b20,Frango da Sogra,Marmita,4.7,Não informado,"R$ 5,00",1.8 km,https://www.ifood.com.br/delivery/birigui-sp/frango-da-sogra-centro/0f537016-5c43-4f32-9f4f-2d7d81f05db1,,,,,,2025-07-04T01:21:30.353579,Marmita,Birigui
